id,url,header,endereço,area,comodos,banheiros,garagens,extras,preço,condomínio,Bairro,Retirado em
2511829299,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS1950000-id-2511829299/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Major Rúbens Vaz - Gávea, Rio de Janeiro - RJ",105,3 Quartos,2 Banheiros,2 Vagas,"Playground
Área de serviço
Salão de festas
Interfone",R$ 1.950.000,R$ 900,Gávea,2021-04-14 10:55
2512892515,https://www.vivareal.com.br/imovel/apartamento-1-quartos-gavea-zona-sul-rio-de-janeiro-50m2-venda-RS750000-id-2512892515/,"Apartamento com Quarto à Venda, 50m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",50,1 Quarto,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Interfone",R$ 750.000,R$ 1.000,Gávea,2021-04-14 10:55
2504875677,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-172m2-venda-RS2520000-id-2504875677/,"Apartamento com 4 Quartos à Venda, 172m²","Gávea, Rio de Janeiro - RJ",172,4 Quartos,1 Banheiro,1 Vaga,,R$ 2.520.000,R$ 2.200,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/maison-laranjeiras-2481593652,https://www.vivareal.com.br/imoveis-lancamento/maison-laranjeiras-2481593652/,Maison Laranjeiras,"Rua das Laranjeiras, 139 - Laranjeiras, Rio de Janeiro - RJ",71-201,2-4 Quartos,1 Banheiro,-- Vaga,,Sob Consulta,,Gávea,2021-04-14 10:55
2516295460,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-150m2-venda-RS2500000-id-2516295460/,"Apartamento com 3 Quartos à Venda, 150m²","Rua Raimundo de Magalhães - Gávea, Rio de Janeiro - RJ",150,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.500.000,R$ 1.800,Gávea,2021-04-14 10:55
2516296198,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-100m2-venda-RS950000-id-2516296198/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Artur Araripe - Gávea, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,-- Vaga,,R$ 950.000,R$ 966,Gávea,2021-04-14 10:55
2516295157,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-113m2-venda-RS1500000-id-2516295157/,"Apartamento com 2 Quartos à Venda, 113m²","Praça Santos Dumont - Gávea, Rio de Janeiro - RJ",113,2 Quartos,2 Banheiros,1 Vaga,Salão de festas,R$ 1.500.000,R$ 1.100,Gávea,2021-04-14 10:55
2494773053,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-93m2-venda-RS1150000-id-2494773053/,"Apartamento com 2 Quartos à Venda, 93m²","Avenida Rodrigo Otavio, 33333 - Gávea, Rio de Janeiro - RJ",93,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Condomínio fechado
Área de serviço
Interfone",R$ 1.150.000,R$ 920,Gávea,2021-04-14 10:55
2513391857,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-123m2-venda-RS2100000-id-2513391857/,"Apartamento com 3 Quartos à Venda, 123m²","Rua Professor Manuel Ferreira - Gávea, Rio de Janeiro - RJ",123,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Varanda
Playground
Área de serviço
Salão de festas",R$ 2.100.000,R$ 2.000,Gávea,2021-04-14 10:55
2508736893,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1290000-id-2508736893/,"Apartamento com 3 Quartos à Venda, 90m²","Rua Embaixador Carlos Taylor - Gávea, Rio de Janeiro - RJ",90,3 Quartos,4 Banheiros,1 Vaga,"Elevador
Academia
Playground
Ar-condicionado
Jardim",R$ 1.290.000,R$ 1.200,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/vila-bela-residencias-3228,https://www.vivareal.com.br/imoveis-lancamento/vila-bela-residencias-3228/,Vila Bela Residências,"Rua Mendes Tavares, 20 - Vila Isabel, Rio de Janeiro - RJ",65-135,2-3 Quartos,2 Banheiros,1 Vaga,,R$ 434.000,,Gávea,2021-04-14 10:55
2491883493,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-229m2-venda-RS1800000-id-2491883493/,"Apartamento com 4 Quartos à Venda, 229m²","Estrada da Gávea - Gávea, Rio de Janeiro - RJ",229,4 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda gourmet",R$ 1.800.000,R$ 3.461,Gávea,2021-04-14 10:55
2513392600,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-140m2-venda-RS2150000-id-2513392600/,"Apartamento com 3 Quartos à Venda, 140m²","Rua General Rabelo - Gávea, Rio de Janeiro - RJ",140,3 Quartos,3 Banheiros,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Ar-condicionado",R$ 2.150.000,R$ 1.000,Gávea,2021-04-14 10:55
2516295873,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-96m2-venda-RS1500000-id-2516295873/,"Apartamento com 3 Quartos à Venda, 96m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",96,3 Quartos,2 Banheiros,1 Vaga,"Academia
Playground
Espaço verde / Parque",R$ 1.500.000,R$ 996,Gávea,2021-04-14 10:55
2516294970,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1590000-id-2516294970/,"Apartamento com 2 Quartos à Venda, 90m²","Rua Professor Manuel Ferreira - Gávea, Rio de Janeiro - RJ",90,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Playground
Salão de festas",R$ 1.590.000,R$ 1.125,Gávea,2021-04-14 10:55
2516296935,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-80m2-venda-RS719247-id-2516296935/,"Apartamento com 2 Quartos à Venda, 80m²","Avenida Padre Leonel Franca - Gávea, Rio de Janeiro - RJ",80,2 Quartos,1 Banheiro,-- Vaga,Espaço gourmet,R$ 719.247,R$ 750,Gávea,2021-04-14 10:55
2516299392,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-94m2-venda-RS1480000-id-2516299392/,"Apartamento com 2 Quartos à Venda, 94m²","Rua Professor Manuel Ferreira - Gávea, Rio de Janeiro - RJ",94,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Playground
Espaço gourmet
Quadra poliesportiva
Salão de jogos",R$ 1.480.000,R$ 1.200,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/vila-311-hype-2473537588,https://www.vivareal.com.br/imoveis-lancamento/vila-311-hype-2473537588/,VILA 311 HYPE,"Rua Torres Homem, 311 - Vila Isabel, Rio de Janeiro - RJ",46-72,1-2 Quartos,1-2 Banheiros,1 Vaga,,Sob Consulta,,Gávea,2021-04-14 10:55
2516296772,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-79m2-venda-RS1300000-id-2516296772/,"Apartamento com 2 Quartos à Venda, 79m²","Rua General Rabelo - Gávea, Rio de Janeiro - RJ",79,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.300.000,R$ 1.600,Gávea,2021-04-14 10:55
2516298523,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-138m2-venda-RS1755000-id-2516298523/,"Apartamento com 3 Quartos à Venda, 138m²","Rua Artur Araripe - Gávea, Rio de Janeiro - RJ",138,3 Quartos,2 Banheiros,1 Vaga,Playground,R$ 1.755.000,R$ 2.500,Gávea,2021-04-14 10:55
2516296723,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-162m2-venda-RS1470000-id-2516296723/,"Apartamento com 3 Quartos à Venda, 162m²","Avenida Padre Leonel Franca - Gávea, Rio de Janeiro - RJ",162,3 Quartos,2 Banheiros,2 Vagas,"Playground
Salão de festas",R$ 1.470.000,R$ 2.014,Gávea,2021-04-14 10:55
2516294749,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-164m2-venda-RS2900000-id-2516294749/,"Apartamento com 4 Quartos à Venda, 164m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",164,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Playground",R$ 2.900.000,R$ 2.800,Gávea,2021-04-14 10:55
2461878963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-135m2-venda-RS1620000-id-2461878963/,"Apartamento com 3 Quartos à Venda, 135m²","Travessa Madre Jacinta - Gávea, Rio de Janeiro - RJ",135,3 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Mais de um andar
Copa",R$ 1.620.000,R$ 1.994,Gávea,2021-04-14 10:55
2512109072,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1750000-id-2512109072/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",100,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.750.000,,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/jardins-da-vila-2495599808,https://www.vivareal.com.br/imoveis-lancamento/jardins-da-vila-2495599808/,Jardins da Vila,"Rua Torres Homem, 688 - Vila Isabel, Rio de Janeiro - RJ",55-127,2-3 Quartos,1-2 Banheiros,1 Vaga,,Sob Consulta,,Gávea,2021-04-14 10:55
2503446080,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-76m2-venda-RS950000-id-2503446080/,"Apartamento com 3 Quartos à Venda, 76m²","Rua Artur Araripe - Gávea, Rio de Janeiro - RJ",76,3 Quartos,2 Banheiros,-- Vaga,"Elevador
Ar-condicionado
Interfone",R$ 950.000,R$ 966,Gávea,2021-04-14 10:55
2513390553,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1550000-id-2513390553/,"Apartamento com 3 Quartos à Venda, 88m²","Rua Vice-Governador Rúbens Berardo - Gávea, Rio de Janeiro - RJ",88,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Mobiliado
Elevador
Academia",R$ 1.550.000,R$ 1.400,Gávea,2021-04-14 10:55
2511778049,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-40m2-venda-RS480000-id-2511778049/,"Apartamento com 2 Quartos à Venda, 40m²","Avenida Padre Leonel Franca - Gávea, Rio de Janeiro - RJ",40,2 Quartos,1 Banheiro,-- Vaga,"Ar-condicionado
Interfone",R$ 480.000,R$ 350,Gávea,2021-04-14 10:55
2513809638,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1660000-id-2513809638/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Marquês de São Vicente, 295 - Gávea, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Condomínio fechado
Área de serviço
Aceita animais
Conexão à internet",R$ 1.660.000,R$ 10,Gávea,2021-04-14 10:55
2516689279,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-103m2-venda-RS995000-id-2516689279/,"Apartamento com 3 Quartos à Venda, 103m²","Rua Osório Duque Estrada - Gávea, Rio de Janeiro - RJ",103,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Varanda gourmet
Segurança 24h
Playground
Área de serviço",R$ 995.000,R$ 1.100,Gávea,2021-04-14 10:55
2497692773,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1715000-id-2497692773/,"Apartamento com 2 Quartos à Venda, 88m²","Rua Marquês de São Vicente, 144 - Gávea, Rio de Janeiro - RJ",88,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 1.715.000,R$ 1.200,Gávea,2021-04-14 10:55
2497692190,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1715000-id-2497692190/,"Apartamento com 2 Quartos à Venda, 88m²","Rua Marquês de São Vicente, 144 - Gávea, Rio de Janeiro - RJ",88,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Playground
Espaço gourmet",R$ 1.715.000,R$ 1.200,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/rio-by-yoo-2495851286,https://www.vivareal.com.br/imoveis-lancamento/rio-by-yoo-2495851286/,Rio By Yoo,"Avenida Rui Barbosa, 170 - Flamengo, Rio de Janeiro - RJ",147-181,3 Quartos,3 Banheiros,2 Vagas,,Sob Consulta,,Gávea,2021-04-14 10:55
2497692189,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1715000-id-2497692189/,"Apartamento com 2 Quartos à Venda, 88m²","Rua Marquês de São Vicente, 144 - Gávea, Rio de Janeiro - RJ",88,2 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Elevador
Academia
Condomínio fechado
Espaço gourmet",R$ 1.715.000,R$ 1.200,Gávea,2021-04-14 10:55
2506743892,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1900000-id-2506743892/,"Apartamento com 4 Quartos à Venda, 114m²","Rua Vice-Governador Rúbens Berardo - Gávea, Rio de Janeiro - RJ",114,4 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Área de serviço
Interfone
Sauna",R$ 1.900.000,R$ 1.551,Gávea,2021-04-14 10:55
2514894119,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1770000-id-2514894119/,"Apartamento com 2 Quartos à Venda, 88m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",88,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Área de serviço
Ar-condicionado",R$ 1.770.000,,Gávea,2021-04-14 10:55
2510837849,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-112m2-venda-RS1700000-id-2510837849/,"Apartamento com 3 Quartos à Venda, 112m²","Rua Duque Estrada - Gávea, Rio de Janeiro - RJ",112,3 Quartos,1 Banheiro,1 Vaga,"Playground
Área de serviço
Salão de festas
Sala de jantar",R$ 1.700.000,R$ 1.075,Gávea,2021-04-14 10:55
2515942485,https://www.vivareal.com.br/imovel/apartamento-1-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-70m2-venda-RS799000-id-2515942485/,"Apartamento com Quarto à Venda, 70m²","Gávea, Rio de Janeiro - RJ",70,1 Quarto,2 Banheiros,1 Vaga,Interfone,R$ 799.000,R$ 1.030,Gávea,2021-04-14 10:55
2508912989,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1400000-id-2508912989/,"Apartamento com 2 Quartos à Venda, 90m²","Rua Vice-Governador Rúbens Berardo - Gávea, Rio de Janeiro - RJ",90,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Playground
Área de serviço
Salão de festas",R$ 1.400.000,R$ 1.050,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/sweet-home-2481423984,https://www.vivareal.com.br/imoveis-lancamento/sweet-home-2481423984/,SWEET HOME,"Rua Heber de Boscoli, 186 - Vila Isabel, Rio de Janeiro - RJ",80,2-3 Quartos,2 Banheiros,1-2 Vagas,,R$ 366.500,,Gávea,2021-04-14 10:55
2511362784,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-118m2-venda-RS1995000-id-2511362784/,"Apartamento com 3 Quartos à Venda, 118m²","Gávea, Rio de Janeiro - RJ",118,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Playground",R$ 1.995.000,R$ 1.508,Gávea,2021-04-14 10:55
2507634176,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-92m2-venda-RS1050000-id-2507634176/,"Apartamento com 2 Quartos à Venda, 92m²","Rua Artur Araripe - Gávea, Rio de Janeiro - RJ",92,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.050.000,R$ 1.200,Gávea,2021-04-14 10:55
2503308093,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-118m2-venda-RS1750000-id-2503308093/,"Apartamento com 3 Quartos à Venda, 118m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",118,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Vista exterior
Cabeamento estruturado
Sauna",R$ 1.750.000,R$ 1.547,Gávea,2021-04-14 10:55
2515942684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-249m2-venda-RS2940000-id-2515942684/,"Apartamento com 2 Quartos à Venda, 249m²","Gávea, Rio de Janeiro - RJ",249,2 Quartos,4 Banheiros,2 Vagas,"Elevador
Interfone",R$ 2.940.000,R$ 2.650,Gávea,2021-04-14 10:55
2513390366,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-150m2-venda-RS2400000-id-2513390366/,"Apartamento com 3 Quartos à Venda, 150m²","Rua Major Rúbens Vaz - Gávea, Rio de Janeiro - RJ",150,3 Quartos,4 Banheiros,2 Vagas,"Varanda
Elevador
Playground
Área de serviço
Salão de festas",R$ 2.400.000,R$ 2.200,Gávea,2021-04-14 10:55
2512893874,https://www.vivareal.com.br/imovel/apartamento-1-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-60m2-venda-RS800000-id-2512893874/,"Apartamento com Quarto à Venda, 60m²","Rua Artur Araripe - Gávea, Rio de Janeiro - RJ",60,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Armário embutido
Armário na cozinha
Interfone",R$ 800.000,R$ 1.170,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/icono-flamengo-2504458410,https://www.vivareal.com.br/imoveis-lancamento/icono-flamengo-2504458410/,Icono Flamengo,"Rua Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ",68-166,2-3 Quartos,2-3 Banheiros,1 Vaga,,Sob Consulta,,Gávea,2021-04-14 10:55
2498605510,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1750000-id-2498605510/,"Apartamento com 4 Quartos à Venda, 114m²","Rua Vice-Governador Rúbens Berardo, 125 - Gávea, Rio de Janeiro - RJ",114,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Condomínio fechado",R$ 1.750.000,R$ 1.710,Gávea,2021-04-14 10:55
2516689277,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-103m2-venda-RS1500000-id-2516689277/,"Apartamento com 3 Quartos à Venda, 103m²","Rua Osório Duque Estrada - Gávea, Rio de Janeiro - RJ",103,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Segurança 24h
Playground
Área de serviço
Salão de festas",R$ 1.500.000,R$ 1.386,Gávea,2021-04-14 10:55
2515942682,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-178m2-venda-RS2735000-id-2515942682/,"Apartamento com 2 Quartos à Venda, 178m²","Gávea, Rio de Janeiro - RJ",178,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Interfone",R$ 2.735.000,R$ 1.800,Gávea,2021-04-14 10:55
2511101614,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS1995000-id-2511101614/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",105,3 Quartos,1 Banheiro,2 Vagas,Cozinha,R$ 1.995.000,R$ 1.500,Gávea,2021-04-14 10:55
2509904604,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-107m2-venda-RS2200000-id-2509904604/,"Apartamento com 3 Quartos à Venda, 107m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",107,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Playground
Área de serviço",R$ 2.200.000,R$ 1.600,Gávea,2021-04-14 10:55
2492896788,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-117m2-venda-RS1600000-id-2492896788/,"Apartamento com 3 Quartos à Venda, 117m²","Gávea, Rio de Janeiro - RJ",117,3 Quartos,3 Banheiros,1 Vaga,Piscina,R$ 1.600.000,R$ 1.700,Gávea,2021-04-14 10:55
https://www.vivareal.com.br/imoveis-lancamento/mood-lapa-2494247888,https://www.vivareal.com.br/imoveis-lancamento/mood-lapa-2494247888/,Mood Lapa,"Rua do Resende, 190 - Centro, Rio de Janeiro - RJ",40-64,1-2 Quartos,1-2 Banheiros,1 Vaga,,Sob Consulta,,Gávea,2021-04-14 10:55
2511101401,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-115m2-venda-RS1620000-id-2511101401/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Duque Estrada - Gávea, Rio de Janeiro - RJ",115,3 Quartos,2 Banheiros,1 Vaga,"Playground
Área de serviço
Jardim
Salão de festas
Conexão à internet",R$ 1.620.000,R$ 1.100,Gávea,2021-04-14 10:55
2515286674,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-162m2-venda-RS1450000-id-2515286674/,"Apartamento com 3 Quartos à Venda, 162m²","Gávea, Rio de Janeiro - RJ",162,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Interfone",R$ 1.450.000,R$ 2.100,Gávea,2021-04-14 10:55
2489875716,https://www.vivareal.com.br/imovel/apartamento-4-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-140m2-venda-RS2500000-id-2489875716/,"Apartamento com 4 Quartos à Venda, 140m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",140,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 2.500.000,R$ 1.560,Gávea,2021-04-14 10:55
2509425011,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-80m2-venda-RS1150000-id-2509425011/,"Apartamento com 3 Quartos à Venda, 80m²","Rua General Rabelo - Gávea, Rio de Janeiro - RJ",80,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Interfone",R$ 1.150.000,R$ 1.700,Gávea,2021-04-14 10:55
2516661803,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS2000000-id-2516661803/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Professor Manuel Ferreira - Gávea, Rio de Janeiro - RJ",105,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Playground
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 2.000.000,R$ 1.500,Gávea,2021-04-14 10:55
2513272280,https://www.vivareal.com.br/imovel/apartamento-3-quartos-gavea-zona-sul-rio-de-janeiro-com-garagem-191m2-venda-RS2348927-id-2513272280/,"Apartamento com 3 Quartos à Venda, 191m²","Rua Marquês de São Vicente - Gávea, Rio de Janeiro - RJ",191,3 Quartos,1 Banheiro,1 Vaga,,R$ 2.348.927,,Gávea,2021-04-14 10:55
